Training model 1/3
Epoch:33/80 Batch:23/106 Train Loss:0.3649
Epoch:33/80 Batch:24/106 Train Loss:0.4888
Epoch:33/80 Batch:25/106 Train Loss:0.4189
Epoch:33/80 Batch:26/106 Train Loss:0.4716
Epoch:33/80 Batch:27/106 Train Loss:0.3194
Epoch:33/80 Batch:28/106 Train Loss:0.2926
Epoch:33/80 Batch:29/106 Train Loss:0.4131
Epoch:33/80 Batch:30/106 Train Loss:0.4214
Epoch:33/80 Batch:31/106 Train Loss:0.6324
Epoch:33/80 Batch:32/106 Train Loss:0.3683
Epoch:33/80 Batch:33/106 Train Loss:0.6096
Epoch:33/80 Batch:34/106 Train Loss:0.4207
Epoch:33/80 Batch:35/106 Train Loss:0.6047
Epoch:33/80 Batch:36/106 Train Loss:0.4081
Epoch:33/80 Batch:37/106 Train Loss:0.5583
Epoch:33/80 Batch:38/106 Train Loss:0.4405
Epoch:33/80 Batch:39/106 Train Loss:0.6312
Epoch:33/80 Batch:40/106 Train Loss:0.5434
Epoch:33/80 Batch:41/106 Train Loss:0.4608
Epoch:33/80 Batch:42/106 Train Loss:0.2386
Epoch:33/80 Batch:43/106 Train Loss:0.7769
Epoch:33/80 Batch:44/106 Train Loss:0.5073
Epoch:33/80 Batch:45/106 Train Loss:0.4170
Epoch:33/80 Batch:46/106 Train Loss:0.4040
Epoch:33/80 Batch:47/106 Train Loss:0.3753
Epoch:33/80 Batch:48/106 Train Loss:0.5894
Epoch:33/80 Batch:49/106 Train Loss:0.6315
Epoch:33/80 Batch:50/106 Train Loss:0.3633
Epoch:33/80 Batch:51/106 Train Loss:0.4149
Epoch:33/80 Batch:52/106 Train Loss:0.5965
Epoch:33/80 Batch:53/106 Train Loss:0.4962
Epoch:33/80 Batch:54/106 Train Loss:0.2921
Epoch:33/80 Batch:55/106 Train Loss:0.3529
Epoch:33/80 Batch:56/106 Train Loss:0.3732
Epoch:33/80 Batch:57/106 Train Loss:0.6436
Epoch:33/80 Batch:58/106 Train Loss:0.4590
Epoch:33/80 Batch:59/106 Train Loss:0.6117
Epoch:33/80 Batch:60/106 Train Loss:0.6278
Epoch:33/80 Batch:61/106 Train Loss:0.4891
Epoch:33/80 Batch:62/106 Train Loss:0.5007
Epoch:33/80 Batch:63/106 Train Loss:0.3566
Epoch:33/80 Batch:64/106 Train Loss:0.4260
Epoch:33/80 Batch:65/106 Train Loss:0.4608
Epoch:33/80 Batch:66/106 Train Loss:0.3146
Epoch:33/80 Batch:67/106 Train Loss:0.2911
Epoch:33/80 Batch:68/106 Train Loss:0.3919
Epoch:33/80 Batch:69/106 Train Loss:0.4040
Epoch:33/80 Batch:70/106 Train Loss:0.4056
Epoch:33/80 Batch:71/106 Train Loss:0.3019
Epoch:33/80 Batch:72/106 Train Loss:0.4995
Epoch:33/80 Batch:73/106 Train Loss:0.5966
Epoch:33/80 Batch:74/106 Train Loss:0.4197
Epoch:33/80 Batch:75/106 Train Loss:0.3655
Epoch:33/80 Batch:76/106 Train Loss:0.3827
Epoch:33/80 Batch:77/106 Train Loss:0.6132
Epoch:33/80 Batch:78/106 Train Loss:0.5592
Epoch:33/80 Batch:79/106 Train Loss:0.4770
Epoch:33/80 Batch:80/106 Train Loss:0.3343
Epoch:33/80 Batch:81/106 Train Loss:0.4568
Epoch:33/80 Batch:82/106 Train Loss:0.4554
Epoch:33/80 Batch:83/106 Train Loss:0.4174
Epoch:33/80 Batch:84/106 Train Loss:0.4699
Epoch:33/80 Batch:85/106 Train Loss:0.3735
Epoch:33/80 Batch:86/106 Train Loss:0.4312
Epoch:33/80 Batch:87/106 Train Loss:0.4348
Epoch:33/80 Batch:88/106 Train Loss:0.6416
Epoch:33/80 Batch:89/106 Train Loss:0.7855
Epoch:33/80 Batch:90/106 Train Loss:0.4420
Epoch:33/80 Batch:91/106 Train Loss:0.4805
Epoch:33/80 Batch:92/106 Train Loss:0.3710
Epoch:33/80 Batch:93/106 Train Loss:0.4567
Epoch:33/80 Batch:94/106 Train Loss:0.5552
Epoch:33/80 Batch:95/106 Train Loss:0.5885
Epoch:33/80 Batch:96/106 Train Loss:0.5237
Epoch:33/80 Batch:97/106 Train Loss:0.4244
Epoch:33/80 Batch:98/106 Train Loss:0.3490
Epoch:33/80 Batch:99/106 Train Loss:0.3554
Epoch:33/80 Batch:100/106 Train Loss:0.4799
Epoch:33/80 Batch:101/106 Train Loss:0.3647
Epoch:33/80 Batch:102/106 Train Loss:0.4332
Epoch:33/80 Batch:103/106 Train Loss:0.4126
Epoch:33/80 Batch:104/106 Train Loss:0.3333
Epoch:33/80 Batch:105/106 Train Loss:0.3880
Epoch:33/80 Batch:106/106 Train Loss:2.7614
Epoch:34/80 Batch:1/106 Train Loss:0.4093
Epoch:34/80 Batch:2/106 Train Loss:0.5908
Epoch:34/80 Batch:3/106 Train Loss:0.2329
Epoch:34/80 Batch:4/106 Train Loss:0.4841
Epoch:34/80 Batch:5/106 Train Loss:0.4506
Epoch:34/80 Batch:6/106 Train Loss:0.5122
Epoch:34/80 Batch:7/106 Train Loss:0.3707
Epoch:34/80 Batch:8/106 Train Loss:0.4023
Epoch:34/80 Batch:9/106 Train Loss:0.4831
Epoch:34/80 Batch:10/106 Train Loss:0.4956
Epoch:34/80 Batch:11/106 Train Loss:0.4017
Epoch:34/80 Batch:12/106 Train Loss:0.5809
Epoch:34/80 Batch:13/106 Train Loss:0.3564
Epoch:34/80 Batch:14/106 Train Loss:0.6277
Epoch:34/80 Batch:15/106 Train Loss:0.4275
Epoch:34/80 Batch:16/106 Train Loss:0.4279
Epoch:34/80 Batch:17/106 Train Loss:0.3521
Epoch:34/80 Batch:18/106 Train Loss:0.3503
Epoch:34/80 Batch:19/106 Train Loss:0.6594
Epoch:34/80 Batch:20/106 Train Loss:0.2238
Epoch:34/80 Batch:21/106 Train Loss:0.5546
Epoch:34/80 Batch:22/106 Train Loss:0.5474
Epoch:34/80 Batch:23/106 Train Loss:0.2951
Epoch:34/80 Batch:24/106 Train Loss:0.4868
Epoch:34/80 Batch:25/106 Train Loss:0.6983
Epoch:34/80 Batch:26/106 Train Loss:0.3907
Epoch:34/80 Batch:27/106 Train Loss:0.3569
Epoch:34/80 Batch:28/106 Train Loss:0.3058
Epoch:34/80 Batch:29/106 Train Loss:0.3814
Epoch:34/80 Batch:30/106 Train Loss:0.3441
Epoch:34/80 Batch:31/106 Train Loss:0.4663
Epoch:34/80 Batch:32/106 Train Loss:0.5733
Epoch:34/80 Batch:33/106 Train Loss:0.5147
Epoch:34/80 Batch:34/106 Train Loss:0.3630
Epoch:34/80 Batch:35/106 Train Loss:0.3706
Epoch:34/80 Batch:36/106 Train Loss:0.4588
Epoch:34/80 Batch:37/106 Train Loss:0.4734
Epoch:34/80 Batch:38/106 Train Loss:0.6533
Epoch:34/80 Batch:39/106 Train Loss:0.3555
Epoch:34/80 Batch:40/106 Train Loss:0.2512
Epoch:34/80 Batch:41/106 Train Loss:0.5296
Epoch:34/80 Batch:42/106 Train Loss:0.3659
Epoch:34/80 Batch:43/106 Train Loss:0.3624
Epoch:34/80 Batch:44/106 Train Loss:0.3876
Epoch:34/80 Batch:45/106 Train Loss:0.3878
Epoch:34/80 Batch:46/106 Train Loss:0.4808
Epoch:34/80 Batch:47/106 Train Loss:0.3041
Epoch:34/80 Batch:48/106 Train Loss:0.4789
Epoch:34/80 Batch:49/106 Train Loss:0.4307
Epoch:34/80 Batch:50/106 Train Loss:0.4344
Epoch:34/80 Batch:51/106 Train Loss:0.3454
Epoch:34/80 Batch:52/106 Train Loss:0.3633
Epoch:34/80 Batch:53/106 Train Loss:0.3126
Epoch:34/80 Batch:54/106 Train Loss:0.5674
Epoch:34/80 Batch:55/106 Train Loss:0.4436
Epoch:34/80 Batch:56/106 Train Loss:0.2212
Epoch:34/80 Batch:57/106 Train Loss:0.3371
Epoch:34/80 Batch:58/106 Train Loss:0.7702
Epoch:34/80 Batch:59/106 Train Loss:0.4148
Epoch:34/80 Batch:60/106 Train Loss:0.5037
Epoch:34/80 Batch:61/106 Train Loss:0.4610
Epoch:34/80 Batch:62/106 Train Loss:0.6216
Epoch:34/80 Batch:63/106 Train Loss:0.3626
Epoch:34/80 Batch:64/106 Train Loss:0.3495
Epoch:34/80 Batch:65/106 Train Loss:0.3360
Epoch:34/80 Batch:66/106 Train Loss:0.3840
Epoch:34/80 Batch:67/106 Train Loss:0.6400
Epoch:34/80 Batch:68/106 Train Loss:0.6011
Epoch:34/80 Batch:69/106 Train Loss:0.5193
Epoch:34/80 Batch:70/106 Train Loss:0.3833
Epoch:34/80 Batch:71/106 Train Loss:0.3844
Epoch:34/80 Batch:72/106 Train Loss:0.2875
Epoch:34/80 Batch:73/106 Train Loss:0.4891
Epoch:34/80 Batch:74/106 Train Loss:0.5802
Epoch:34/80 Batch:75/106 Train Loss:0.4284
Epoch:34/80 Batch:76/106 Train Loss:0.4168
Epoch:34/80 Batch:77/106 Train Loss:0.7251
Epoch:34/80 Batch:78/106 Train Loss:0.3893
Epoch:34/80 Batch:79/106 Train Loss:0.5891
Epoch:34/80 Batch:80/106 Train Loss:0.3219
Epoch:34/80 Batch:81/106 Train Loss:0.4699
Epoch:34/80 Batch:82/106 Train Loss:0.4406
Epoch:34/80 Batch:83/106 Train Loss:0.4414
Epoch:34/80 Batch:84/106 Train Loss:0.3845
Epoch:34/80 Batch:85/106 Train Loss:0.4298
Epoch:34/80 Batch:86/106 Train Loss:0.3594
Epoch:34/80 Batch:87/106 Train Loss:0.3831
Epoch:34/80 Batch:88/106 Train Loss:0.4910
Epoch:34/80 Batch:89/106 Train Loss:0.2977
Epoch:34/80 Batch:90/106 Train Loss:0.3928
Epoch:34/80 Batch:91/106 Train Loss:0.5807
Epoch:34/80 Batch:92/106 Train Loss:0.4328
Epoch:34/80 Batch:93/106 Train Loss:0.3571
Epoch:34/80 Batch:94/106 Train Loss:0.4019
Epoch:34/80 Batch:95/106 Train Loss:0.4748
Epoch:34/80 Batch:96/106 Train Loss:0.5295
Epoch:34/80 Batch:97/106 Train Loss:0.3313
Epoch:34/80 Batch:98/106 Train Loss:0.4157
Epoch:34/80 Batch:99/106 Train Loss:0.3604
Epoch:34/80 Batch:100/106 Train Loss:0.5526
Epoch:34/80 Batch:101/106 Train Loss:0.4464
Epoch:34/80 Batch:102/106 Train Loss:0.5525
Epoch:34/80 Batch:103/106 Train Loss:0.3101
Epoch:34/80 Batch:104/106 Train Loss:0.3131
Epoch:34/80 Batch:105/106 Train Loss:0.4216
Epoch:34/80 Batch:106/106 Train Loss:2.1313
Epoch:35/80 Batch:1/106 Train Loss:0.2608
Epoch:35/80 Batch:2/106 Train Loss:0.4266
Epoch:35/80 Batch:3/106 Train Loss:0.4217
Epoch:35/80 Batch:4/106 Train Loss:0.3396
Epoch:35/80 Batch:5/106 Train Loss:0.4661
Epoch:35/80 Batch:6/106 Train Loss:0.5011
Epoch:35/80 Batch:7/106 Train Loss:0.5965
Epoch:35/80 Batch:8/106 Train Loss:0.5515
Epoch:35/80 Batch:9/106 Train Loss:0.6929
Epoch:35/80 Batch:10/106 Train Loss:0.2919
Epoch:35/80 Batch:11/106 Train Loss:0.3706
Epoch:35/80 Batch:12/106 Train Loss:0.4603
Epoch:35/80 Batch:13/106 Train Loss:0.5377
Epoch:35/80 Batch:14/106 Train Loss:0.3156
Epoch:35/80 Batch:15/106 Train Loss:0.4469
Epoch:35/80 Batch:16/106 Train Loss:0.5624
Epoch:35/80 Batch:17/106 Train Loss:0.4708
Epoch:35/80 Batch:18/106 Train Loss:0.3765
Epoch:35/80 Batch:19/106 Train Loss:0.4364
Epoch:35/80 Batch:20/106 Train Loss:0.5638
Epoch:35/80 Batch:21/106 Train Loss:0.5253
Epoch:35/80 Batch:22/106 Train Loss:0.4270
Epoch:35/80 Batch:23/106 Train Loss:0.4986
Epoch:35/80 Batch:24/106 Train Loss:0.4503
Epoch:35/80 Batch:25/106 Train Loss:0.6861
Epoch:35/80 Batch:26/106 Train Loss:0.5652
Epoch:35/80 Batch:27/106 Train Loss:0.2649
Epoch:35/80 Batch:28/106 Train Loss:0.4096
Epoch:35/80 Batch:29/106 Train Loss:0.6161
Epoch:35/80 Batch:30/106 Train Loss:0.3336
Epoch:35/80 Batch:31/106 Train Loss:0.2686
Epoch:35/80 Batch:32/106 Train Loss:0.5195
Epoch:35/80 Batch:33/106 Train Loss:0.3957
Epoch:35/80 Batch:34/106 Train Loss:0.4943
Epoch:35/80 Batch:35/106 Train Loss:0.5036
Epoch:35/80 Batch:36/106 Train Loss:0.3741
Epoch:35/80 Batch:37/106 Train Loss:0.5126
Epoch:35/80 Batch:38/106 Train Loss:0.4174
Epoch:35/80 Batch:39/106 Train Loss:0.3153
Epoch:35/80 Batch:40/106 Train Loss:0.3563
Epoch:35/80 Batch:41/106 Train Loss:0.5199
Epoch:35/80 Batch:42/106 Train Loss:0.3694
Epoch:35/80 Batch:43/106 Train Loss:0.2648
Epoch:35/80 Batch:44/106 Train Loss:0.4388
Epoch:35/80 Batch:45/106 Train Loss:0.5017
Epoch:35/80 Batch:46/106 Train Loss:0.2297
Epoch:35/80 Batch:47/106 Train Loss:0.3035
Epoch:35/80 Batch:48/106 Train Loss:0.6338
Epoch:35/80 Batch:49/106 Train Loss:0.3832
Epoch:35/80 Batch:50/106 Train Loss:0.4033
Epoch:35/80 Batch:51/106 Train Loss:0.3747
Epoch:35/80 Batch:52/106 Train Loss:0.4677
Epoch:35/80 Batch:53/106 Train Loss:0.3496
Epoch:35/80 Batch:54/106 Train Loss:0.2443
Epoch:35/80 Batch:55/106 Train Loss:0.2725
Epoch:35/80 Batch:56/106 Train Loss:0.3937
Epoch:35/80 Batch:57/106 Train Loss:0.5049
Epoch:35/80 Batch:58/106 Train Loss:0.2918
Epoch:35/80 Batch:59/106 Train Loss:0.4160
Epoch:35/80 Batch:60/106 Train Loss:0.3205
Epoch:35/80 Batch:61/106 Train Loss:0.4734
Epoch:35/80 Batch:62/106 Train Loss:0.3436
Epoch:35/80 Batch:63/106 Train Loss:0.1917
Epoch:35/80 Batch:64/106 Train Loss:0.3861
Epoch:35/80 Batch:65/106 Train Loss:0.4541
Epoch:35/80 Batch:66/106 Train Loss:0.4171
Epoch:35/80 Batch:67/106 Train Loss:0.2902
Epoch:35/80 Batch:68/106 Train Loss:0.2520
Epoch:35/80 Batch:69/106 Train Loss:0.3384
Epoch:35/80 Batch:70/106 Train Loss:0.4171
Epoch:35/80 Batch:71/106 Train Loss:0.2823
Epoch:35/80 Batch:72/106 Train Loss:0.4548
Epoch:35/80 Batch:73/106 Train Loss:0.4086
Epoch:35/80 Batch:74/106 Train Loss:0.3524
Epoch:35/80 Batch:75/106 Train Loss:0.4181
Epoch:35/80 Batch:76/106 Train Loss:0.3700
Epoch:35/80 Batch:77/106 Train Loss:0.4312
Epoch:35/80 Batch:78/106 Train Loss:0.7733
Epoch:35/80 Batch:79/106 Train Loss:0.3883
Epoch:35/80 Batch:80/106 Train Loss:0.3702
Epoch:35/80 Batch:81/106 Train Loss:0.2771
Epoch:35/80 Batch:82/106 Train Loss:0.5336
Epoch:35/80 Batch:83/106 Train Loss:0.3704
Epoch:35/80 Batch:84/106 Train Loss:0.4777
Epoch:35/80 Batch:85/106 Train Loss:0.2545
Epoch:35/80 Batch:86/106 Train Loss:0.4554
Epoch:35/80 Batch:87/106 Train Loss:0.4292
Epoch:35/80 Batch:88/106 Train Loss:0.3296
Epoch:35/80 Batch:89/106 Train Loss:0.4185
Epoch:35/80 Batch:90/106 Train Loss:0.2625
Epoch:35/80 Batch:91/106 Train Loss:0.4960
Epoch:35/80 Batch:92/106 Train Loss:0.4466
Epoch:35/80 Batch:93/106 Train Loss:0.4423
Epoch:35/80 Batch:94/106 Train Loss:0.6929
Epoch:35/80 Batch:95/106 Train Loss:0.4542
Epoch:35/80 Batch:96/106 Train Loss:0.4215
Epoch:35/80 Batch:97/106 Train Loss:0.4151
Epoch:35/80 Batch:98/106 Train Loss:0.3593
Epoch:35/80 Batch:99/106 Train Loss:0.2705
Epoch:35/80 Batch:100/106 Train Loss:0.4889
Epoch:35/80 Batch:101/106 Train Loss:0.3340
Epoch:35/80 Batch:102/106 Train Loss:0.2898
Epoch:35/80 Batch:103/106 Train Loss:0.5260
Epoch:35/80 Batch:104/106 Train Loss:0.4701
Epoch:35/80 Batch:105/106 Train Loss:0.6471
Epoch:35/80 Batch:106/106 Train Loss:2.9458
Epoch:36/80 Batch:1/106 Train Loss:0.5624
Epoch:36/80 Batch:2/106 Train Loss:0.2858
Epoch:36/80 Batch:3/106 Train Loss:0.3565
Epoch:36/80 Batch:4/106 Train Loss:0.4158
Epoch:36/80 Batch:5/106 Train Loss:0.5134
Epoch:36/80 Batch:6/106 Train Loss:0.4458
Epoch:36/80 Batch:7/106 Train Loss:0.6155
Epoch:36/80 Batch:8/106 Train Loss:0.6002
Epoch:36/80 Batch:9/106 Train Loss:0.4688
Epoch:36/80 Batch:10/106 Train Loss:0.4043
Epoch:36/80 Batch:11/106 Train Loss:0.5390
Epoch:36/80 Batch:12/106 Train Loss:0.3815
Epoch:36/80 Batch:13/106 Train Loss:0.3688
Epoch:36/80 Batch:14/106 Train Loss:0.3095
Epoch:36/80 Batch:15/106 Train Loss:0.5449
Epoch:36/80 Batch:16/106 Train Loss:0.6633
Epoch:36/80 Batch:17/106 Train Loss:0.5097
Epoch:36/80 Batch:18/106 Train Loss:0.4990
Epoch:36/80 Batch:19/106 Train Loss:0.6997
Epoch:36/80 Batch:20/106 Train Loss:0.3417
Epoch:36/80 Batch:21/106 Train Loss:0.3449
Epoch:36/80 Batch:22/106 Train Loss:0.3017
Epoch:36/80 Batch:23/106 Train Loss:0.4864
Epoch:36/80 Batch:24/106 Train Loss:0.4491
Epoch:36/80 Batch:25/106 Train Loss:0.2802
Epoch:36/80 Batch:26/106 Train Loss:0.2606
Epoch:36/80 Batch:27/106 Train Loss:0.4682
Epoch:36/80 Batch:28/106 Train Loss:0.4916
Epoch:36/80 Batch:29/106 Train Loss:0.4851
Epoch:36/80 Batch:30/106 Train Loss:0.3966
Epoch:36/80 Batch:31/106 Train Loss:0.4967
Epoch:36/80 Batch:32/106 Train Loss:0.4016
Epoch:36/80 Batch:33/106 Train Loss:0.2373
Epoch:36/80 Batch:34/106 Train Loss:0.2877
Epoch:36/80 Batch:35/106 Train Loss:0.4212
Epoch:36/80 Batch:36/106 Train Loss:0.3379
Epoch:36/80 Batch:37/106 Train Loss:0.3047
Epoch:36/80 Batch:38/106 Train Loss:0.4407
Epoch:36/80 Batch:39/106 Train Loss:0.4155
Epoch:36/80 Batch:40/106 Train Loss:0.3987
Epoch:36/80 Batch:41/106 Train Loss:0.3919
Epoch:36/80 Batch:42/106 Train Loss:0.4374
Epoch:36/80 Batch:43/106 Train Loss:0.5505
Epoch:36/80 Batch:44/106 Train Loss:0.2705
Epoch:36/80 Batch:45/106 Train Loss:0.2461
Epoch:36/80 Batch:46/106 Train Loss:0.3566
Epoch:36/80 Batch:47/106 Train Loss:0.4224
Epoch:36/80 Batch:48/106 Train Loss:0.4573
Epoch:36/80 Batch:49/106 Train Loss:0.5650
Epoch:36/80 Batch:50/106 Train Loss:0.3742
Epoch:36/80 Batch:51/106 Train Loss:0.6437
Epoch:36/80 Batch:52/106 Train Loss:0.5267
Epoch:36/80 Batch:53/106 Train Loss:0.3943
Epoch:36/80 Batch:54/106 Train Loss:0.2884
Epoch:36/80 Batch:55/106 Train Loss:0.5917
Epoch:36/80 Batch:56/106 Train Loss:0.3600
Epoch:36/80 Batch:57/106 Train Loss:0.3981
Epoch:36/80 Batch:58/106 Train Loss:0.4014
Epoch:36/80 Batch:59/106 Train Loss:0.3602
Epoch:36/80 Batch:60/106 Train Loss:0.2475
Epoch:36/80 Batch:61/106 Train Loss:0.5418
Epoch:36/80 Batch:62/106 Train Loss:0.7649
Epoch:36/80 Batch:63/106 Train Loss:0.2738
Epoch:36/80 Batch:64/106 Train Loss:0.3730
Epoch:36/80 Batch:65/106 Train Loss:0.3365
Epoch:36/80 Batch:66/106 Train Loss:0.4320
Epoch:36/80 Batch:67/106 Train Loss:0.3869
Epoch:36/80 Batch:68/106 Train Loss:0.3465
Epoch:36/80 Batch:69/106 Train Loss:0.3756
Epoch:36/80 Batch:70/106 Train Loss:0.5035
Epoch:36/80 Batch:71/106 Train Loss:0.4905
Epoch:36/80 Batch:72/106 Train Loss:0.3623
Epoch:36/80 Batch:73/106 Train Loss:0.4545
Epoch:36/80 Batch:74/106 Train Loss:0.2677
Epoch:36/80 Batch:75/106 Train Loss:0.2413
Epoch:36/80 Batch:76/106 Train Loss:0.5118
Epoch:36/80 Batch:77/106 Train Loss:0.2732
Epoch:36/80 Batch:78/106 Train Loss:0.4072
Epoch:36/80 Batch:79/106 Train Loss:0.4248
Epoch:36/80 Batch:80/106 Train Loss:0.4172
Epoch:36/80 Batch:81/106 Train Loss:0.5038
Epoch:36/80 Batch:82/106 Train Loss:0.2705
Epoch:36/80 Batch:83/106 Train Loss:0.3142
Epoch:36/80 Batch:84/106 Train Loss:0.4761
Epoch:36/80 Batch:85/106 Train Loss:0.3334
Epoch:36/80 Batch:86/106 Train Loss:0.4600
Epoch:36/80 Batch:87/106 Train Loss:0.4766
Epoch:36/80 Batch:88/106 Train Loss:0.2443
Epoch:36/80 Batch:89/106 Train Loss:0.4385
Epoch:36/80 Batch:90/106 Train Loss:0.4410
Epoch:36/80 Batch:91/106 Train Loss:0.4480
Epoch:36/80 Batch:92/106 Train Loss:0.4478
Epoch:36/80 Batch:93/106 Train Loss:0.5479
Epoch:36/80 Batch:94/106 Train Loss:0.3171
Epoch:36/80 Batch:95/106 Train Loss:0.4297
Epoch:36/80 Batch:96/106 Train Loss:0.3486
Epoch:36/80 Batch:97/106 Train Loss:0.6110
Epoch:36/80 Batch:98/106 Train Loss:0.3201
Epoch:36/80 Batch:99/106 Train Loss:0.6280
Epoch:36/80 Batch:100/106 Train Loss:0.5100
Epoch:36/80 Batch:101/106 Train Loss:0.3880
Epoch:36/80 Batch:102/106 Train Loss:0.4427
Epoch:36/80 Batch:103/106 Train Loss:0.5166
Epoch:36/80 Batch:104/106 Train Loss:0.3224
Epoch:36/80 Batch:105/106 Train Loss:0.2812
Epoch:36/80 Batch:106/106 Train Loss:2.6263
Epoch:37/80 Batch:1/106 Train Loss:0.4255
Epoch:37/80 Batch:2/106 Train Loss:0.3720
Epoch:37/80 Batch:3/106 Train Loss:0.2671
Epoch:37/80 Batch:4/106 Train Loss:0.4751
Epoch:37/80 Batch:5/106 Train Loss:0.5041
Epoch:37/80 Batch:6/106 Train Loss:0.3694
Epoch:37/80 Batch:7/106 Train Loss:0.5688
Epoch:37/80 Batch:8/106 Train Loss:0.4921
Epoch:37/80 Batch:9/106 Train Loss:0.7362
Epoch:37/80 Batch:10/106 Train Loss:0.3250
Epoch:37/80 Batch:11/106 Train Loss:0.3841
Epoch:37/80 Batch:12/106 Train Loss:0.4204
Epoch:37/80 Batch:13/106 Train Loss:0.5127
Epoch:37/80 Batch:14/106 Train Loss:0.4160
Epoch:37/80 Batch:15/106 Train Loss:0.3990
Epoch:37/80 Batch:16/106 Train Loss:0.4790
Epoch:37/80 Batch:17/106 Train Loss:0.4676
Epoch:37/80 Batch:18/106 Train Loss:0.4905
Epoch:37/80 Batch:19/106 Train Loss:0.5549
Epoch:37/80 Batch:20/106 Train Loss:0.3162
Epoch:37/80 Batch:21/106 Train Loss:0.5452
Epoch:37/80 Batch:22/106 Train Loss:0.4384
Epoch:37/80 Batch:23/106 Train Loss:0.3437
Epoch:37/80 Batch:24/106 Train Loss:0.6211
Epoch:37/80 Batch:25/106 Train Loss:0.4614
Epoch:37/80 Batch:26/106 Train Loss:0.2676
Epoch:37/80 Batch:27/106 Train Loss:0.7056
Epoch:37/80 Batch:28/106 Train Loss:0.3700
Epoch:37/80 Batch:29/106 Train Loss:0.2961
Epoch:37/80 Batch:30/106 Train Loss:0.3825
Epoch:37/80 Batch:31/106 Train Loss:0.3911
Epoch:37/80 Batch:32/106 Train Loss:0.3354
Epoch:37/80 Batch:33/106 Train Loss:0.2941
Epoch:37/80 Batch:34/106 Train Loss:0.4360
Epoch:37/80 Batch:35/106 Train Loss:0.3789
Epoch:37/80 Batch:36/106 Train Loss:0.4882
Epoch:37/80 Batch:37/106 Train Loss:0.4680
Epoch:37/80 Batch:38/106 Train Loss:0.3802
Epoch:37/80 Batch:39/106 Train Loss:0.5428
Epoch:37/80 Batch:40/106 Train Loss:0.4898
Epoch:37/80 Batch:41/106 Train Loss:0.4564
Epoch:37/80 Batch:42/106 Train Loss:0.2611
Epoch:37/80 Batch:43/106 Train Loss:0.4905
Epoch:37/80 Batch:44/106 Train Loss:0.4903
Epoch:37/80 Batch:45/106 Train Loss:0.5668
Epoch:37/80 Batch:46/106 Train Loss:0.3886
Epoch:37/80 Batch:47/106 Train Loss:0.4237
Epoch:37/80 Batch:48/106 Train Loss:0.4712
Epoch:37/80 Batch:49/106 Train Loss:0.4122
Epoch:37/80 Batch:50/106 Train Loss:0.3936
Epoch:37/80 Batch:51/106 Train Loss:0.4903
Epoch:37/80 Batch:52/106 Train Loss:0.4041
Epoch:37/80 Batch:53/106 Train Loss:0.2737
Epoch:37/80 Batch:54/106 Train Loss:0.2911
Epoch:37/80 Batch:55/106 Train Loss:0.3841
Epoch:37/80 Batch:56/106 Train Loss:0.3074
Epoch:37/80 Batch:57/106 Train Loss:0.2719
Epoch:37/80 Batch:58/106 Train Loss:0.3173
Epoch:37/80 Batch:59/106 Train Loss:0.6119
Epoch:37/80 Batch:60/106 Train Loss:0.3907
Epoch:37/80 Batch:61/106 Train Loss:0.3120
Epoch:37/80 Batch:62/106 Train Loss:0.2902
Epoch:37/80 Batch:63/106 Train Loss:0.4598
Epoch:37/80 Batch:64/106 Train Loss:0.4852
Epoch:37/80 Batch:65/106 Train Loss:0.5474
Epoch:37/80 Batch:66/106 Train Loss:0.2416
Epoch:37/80 Batch:67/106 Train Loss:0.3969
Epoch:37/80 Batch:68/106 Train Loss:0.4952
Epoch:37/80 Batch:69/106 Train Loss:0.5712
Epoch:37/80 Batch:70/106 Train Loss:0.4160
Epoch:37/80 Batch:71/106 Train Loss:0.3182
Epoch:37/80 Batch:72/106 Train Loss:0.3615
Epoch:37/80 Batch:73/106 Train Loss:0.2306
Epoch:37/80 Batch:74/106 Train Loss:0.3082
Epoch:37/80 Batch:75/106 Train Loss:0.2287
Epoch:37/80 Batch:76/106 Train Loss:0.4574
Epoch:37/80 Batch:77/106 Train Loss:0.4748
Epoch:37/80 Batch:78/106 Train Loss:0.4295
Epoch:37/80 Batch:79/106 Train Loss:0.5218
Epoch:37/80 Batch:80/106 Train Loss:0.3459
Epoch:37/80 Batch:81/106 Train Loss:0.2483
Epoch:37/80 Batch:82/106 Train Loss:0.4339
Epoch:37/80 Batch:83/106 Train Loss:0.4452
Epoch:37/80 Batch:84/106 Train Loss:0.2734
Epoch:37/80 Batch:85/106 Train Loss:0.4237
Epoch:37/80 Batch:86/106 Train Loss:0.5366
Epoch:37/80 Batch:87/106 Train Loss:0.5538
Epoch:37/80 Batch:88/106 Train Loss:0.6236
Epoch:37/80 Batch:89/106 Train Loss:0.2858
Epoch:37/80 Batch:90/106 Train Loss:0.2495
Epoch:37/80 Batch:91/106 Train Loss:0.4619
Epoch:37/80 Batch:92/106 Train Loss:0.2919
Epoch:37/80 Batch:93/106 Train Loss:0.4007
Epoch:37/80 Batch:94/106 Train Loss:0.3654
Epoch:37/80 Batch:95/106 Train Loss:0.4437
Epoch:37/80 Batch:96/106 Train Loss:0.3273
Epoch:37/80 Batch:97/106 Train Loss:0.5195
